"Year","Block","Plot","FunctionalDiversity","GrassType","Species","PAV_Infection","fg_richness"
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,43,"GLF","C3","Secale cereale",1,3
"2022",6,43,"GLF","C3","Secale cereale",1,3
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,43,"GLF","C3","Secale cereale",0,3
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",1,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Echinochloa crusgalli",0,1
"2022",6,44,"G","C4","Panicum miliaceum",0,1
"2022",6,44,"G","C4","Panicum miliaceum",0,1
"2022",6,44,"G","C4","Panicum miliaceum",1,1
"2022",6,44,"G","C4","Panicum miliaceum",1,1
"2022",6,44,"G","C4","Panicum miliaceum",1,1
"2022",6,44,"G","C4","Panicum miliaceum",0,1
"2022",6,44,"G","C4","Panicum miliaceum",1,1
"2022",6,44,"G","C4","Panicum miliaceum",0,1
"2022",6,44,"G","C4","Panicum miliaceum",0,1
"2022",6,44,"G","C4","Panicum miliaceum",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,44,"G","C4","Setaria italica",0,1
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",1,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Echinochloa crusgalli",0,2
"2022",6,45,"GF","C4","Panicum miliaceum",1,2
"2022",6,45,"GF","C4","Panicum miliaceum",1,2
"2022",6,45,"GF","C4","Panicum miliaceum",1,2
"2022",6,45,"GF","C4","Panicum miliaceum",0,2
"2022",6,45,"GF","C4","Panicum miliaceum",1,2
"2022",6,45,"GF","C4","Panicum miliaceum",0,2
"2022",6,45,"GF","C4","Panicum miliaceum",0,2
"2022",6,45,"GF","C4","Panicum miliaceum",1,2
"2022",6,45,"GF","C4","Panicum miliaceum",1,2
"2022",6,45,"GF","C4","Panicum miliaceum",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,45,"GF","C4","Setaria italica",0,2
"2022",6,46,"GF","C3","Avena fatua",0,2
"2022",6,46,"GF","C3","Avena fatua",0,2
"2022",6,46,"GF","C3","Avena fatua",1,2
"2022",6,46,"GF","C3","Avena fatua",0,2
"2022",6,46,"GF","C3","Avena fatua",1,2
"2022",6,46,"GF","C3","Avena fatua",0,2
"2022",6,46,"GF","C3","Avena fatua",0,2
"2022",6,46,"GF","C3","Avena fatua",0,2
"2022",6,46,"GF","C3","Avena fatua",1,2
"2022",6,46,"GF","C3","Avena fatua",1,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Lolium multiflorum",0,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",1,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",1,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,46,"GF","C3","Secale cereale",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Echinochloa crusgalli",0,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",0,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Panicum miliaceum",1,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,47,"GL","C4","Setaria italica",0,2
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",0,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",0,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Avena fatua",1,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Lolium multiflorum",0,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",1,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",1,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",6,48,"G","C3","Secale cereale",0,1
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Avena fatua",1,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",1,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",1,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Lolium multiflorum",0,2
"2022",7,49,"GL","C3","Secale cereale",1,2
"2022",7,49,"GL","C3","Secale cereale",0,2
"2022",7,49,"GL","C3","Secale cereale",1,2
"2022",7,49,"GL","C3","Secale cereale",0,2
"2022",7,49,"GL","C3","Secale cereale",1,2
"2022",7,49,"GL","C3","Secale cereale",0,2
"2022",7,49,"GL","C3","Secale cereale",0,2
"2022",7,49,"GL","C3","Secale cereale",1,2
"2022",7,49,"GL","C3","Secale cereale",1,2
"2022",7,49,"GL","C3","Secale cereale",1,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Echinochloa crusgalli",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",1,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Panicum miliaceum",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,50,"GL","C4","Setaria italica",1,2
"2022",7,50,"GL","C4","Setaria italica",1,2
"2022",7,50,"GL","C4","Setaria italica",0,2
"2022",7,51,"GLF","C3","Avena fatua",1,3
"2022",7,51,"GLF","C3","Avena fatua",0,3
"2022",7,51,"GLF","C3","Avena fatua",1,3
"2022",7,51,"GLF","C3","Avena fatua",0,3
"2022",7,51,"GLF","C3","Avena fatua",1,3
"2022",7,51,"GLF","C3","Avena fatua",1,3
"2022",7,51,"GLF","C3","Avena fatua",1,3
"2022",7,51,"GLF","C3","Avena fatua",0,3
"2022",7,51,"GLF","C3","Avena fatua",0,3
"2022",7,51,"GLF","C3","Avena fatua",0,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",0,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",1,3
"2022",7,51,"GLF","C3","Lolium multiflorum",0,3
"2022",7,51,"GLF","C3","Lolium multiflorum",0,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",0,3
"2022",7,51,"GLF","C3","Secale cereale",0,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",1,3
"2022",7,51,"GLF","C3","Secale cereale",0,3
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",1,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Echinochloa crusgalli",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",1,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Panicum miliaceum",0,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",1,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",1,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,52,"G","C4","Setaria italica",0,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",1,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",1,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",0,1
"2022",7,53,"G","C3","Avena fatua",1,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",1,1
"2022",7,53,"G","C3","Lolium multiflorum",1,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Lolium multiflorum",0,1
"2022",7,53,"G","C3","Secale cereale",0,1
"2022",7,53,"G","C3","Secale cereale",0,1
"2022",7,53,"G","C3","Secale cereale",0,1
"2022",7,53,"G","C3","Secale cereale",1,1
"2022",7,53,"G","C3","Secale cereale",1,1
"2022",7,53,"G","C3","Secale cereale",1,1
"2022",7,53,"G","C3","Secale cereale",1,1
"2022",7,53,"G","C3","Secale cereale",1,1
"2022",7,53,"G","C3","Secale cereale",0,1
"2022",7,53,"G","C3","Secale cereale",0,1
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Avena fatua",1,2
"2022",7,54,"GF","C3","Avena fatua",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",1,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Lolium multiflorum",0,2
"2022",7,54,"GF","C3","Secale cereale",1,2
"2022",7,54,"GF","C3","Secale cereale",1,2
"2022",7,54,"GF","C3","Secale cereale",0,2
"2022",7,54,"GF","C3","Secale cereale",1,2
"2022",7,54,"GF","C3","Secale cereale",0,2
"2022",7,54,"GF","C3","Secale cereale",0,2
"2022",7,54,"GF","C3","Secale cereale",1,2
"2022",7,54,"GF","C3","Secale cereale",0,2
"2022",7,54,"GF","C3","Secale cereale",1,2
"2022",7,54,"GF","C3","Secale cereale",1,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",1,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",1,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Echinochloa crusgalli",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Panicum miliaceum",0,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",1,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",1,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",0,2
"2022",7,55,"GF","C4","Setaria italica",1,2
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Echinochloa crusgalli",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",1,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Panicum miliaceum",1,3
"2022",7,56,"GLF","C4","Panicum miliaceum",0,3
"2022",7,56,"GLF","C4","Setaria italica",1,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",7,56,"GLF","C4","Setaria italica",1,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",7,56,"GLF","C4","Setaria italica",1,3
"2022",7,56,"GLF","C4","Setaria italica",0,3
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Echinochloa crusgalli",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",1,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Panicum miliaceum",0,1
"2022",8,57,"G","C4","Setaria italica",1,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,57,"G","C4","Setaria italica",1,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,57,"G","C4","Setaria italica",1,1
"2022",8,57,"G","C4","Setaria italica",0,1
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Echinochloa crusgalli",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",1,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Panicum miliaceum",0,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",1,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,58,"GL","C4","Setaria italica",1,2
"2022",8,58,"GL","C4","Setaria italica",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",0,2
"2022",8,59,"GL","C3","Avena fatua",1,2
"2022",8,59,"GL","C3","Avena fatua",1,2
"2022",8,59,"GL","C3","Lolium multiflorum",1,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",1,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Lolium multiflorum",0,2
"2022",8,59,"GL","C3","Secale cereale",1,2
"2022",8,59,"GL","C3","Secale cereale",0,2
"2022",8,59,"GL","C3","Secale cereale",1,2
"2022",8,59,"GL","C3","Secale cereale",0,2
"2022",8,59,"GL","C3","Secale cereale",0,2
"2022",8,59,"GL","C3","Secale cereale",0,2
"2022",8,59,"GL","C3","Secale cereale",0,2
"2022",8,59,"GL","C3","Secale cereale",0,2
"2022",8,59,"GL","C3","Secale cereale",1,2
"2022",8,59,"GL","C3","Secale cereale",1,2
"2022",8,60,"GF","C3","Avena fatua",0,2
"2022",8,60,"GF","C3","Avena fatua",0,2
"2022",8,60,"GF","C3","Avena fatua",1,2
"2022",8,60,"GF","C3","Avena fatua",0,2
"2022",8,60,"GF","C3","Avena fatua",1,2
"2022",8,60,"GF","C3","Avena fatua",0,2
"2022",8,60,"GF","C3","Avena fatua",1,2
"2022",8,60,"GF","C3","Avena fatua",1,2
"2022",8,60,"GF","C3","Avena fatua",1,2
"2022",8,60,"GF","C3","Avena fatua",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
